respondent_id,treatment,group,treat_market,treat_incentive,treatment_1,treatment_2,treatment_3,party_id_7pt,party_code,is_republican,age,education,bachelors_or_higher,bachelors_or_higher_missing,gender,male,occupation_field,employment_status,fulltime_or_business_owner,fulltime_or_business_owner_missing,hispanic,household_income,household_income_midpoint_imputed,household_income_prefer_not_say,race,race_white,race_black,prior_awareness,prior_awareness_missing,prior_participation,prior_participation_missing,attention_check,Flag_Dropped_Before_Post,Flag_Failed_Attention,Flag_Speeder,Flag_StraightLiner,Flag_Age_OutOfRange,Flag_Resolved_Workforce_Market,Flag_Event2_Excluded_Missing_Market,f_pre_E1,f_E1,m_E1,included_E1,dev_E1,abs_market_dist_E1,pre_included_E1,pre_dev_E1,pre_abs_market_dist_E1,market_movement_E1,f_pre_E2,f_E2,m_E2,included_E2,dev_E2,abs_market_dist_E2,pre_included_E2,pre_dev_E2,pre_abs_market_dist_E2,market_movement_E2,f_pre_E3,f_E3,m_E3,included_E3,dev_E3,abs_market_dist_E3,pre_included_E3,pre_dev_E3,pre_abs_market_dist_E3,market_movement_E3,f_pre_E4,f_E4,m_E4,included_E4,dev_E4,abs_market_dist_E4,pre_included_E4,pre_dev_E4,pre_abs_market_dist_E4,market_movement_E4,dev_mean,n_dev_events,abs_market_dist_mean,n_abs_market_dist_events,pre_dev_mean,n_pre_dev_events,pre_abs_market_dist_mean,n_pre_abs_market_dist_events,market_movement_mean,n_market_movement_events,pre_dev_mean_imputed,Flag_Control_Market_Imputed_E1,Flag_Control_Market_Imputed_E2,Flag_Control_Market_Imputed_E3,Flag_Control_Market_Imputed_E4
32,1,information_only,1,0,1,0,0,1.0,-1,0,39.0,some_college,0,0,man,1,transportation_distribution_and_logistics,full_time,1,0,0,$30_000_$39_999,35000.0,0,black_or_african_american,0,1,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.65,0.74,0.655,1,0.08499999999999996,0.08499999999999996,1,-0.0050000000000000044,0.0050000000000000044,-0.07999999999999996,0.3,0.3,0.5,1,-0.2,0.2,1,-0.2,0.2,0.0,0.0,0.25,0.565,1,-0.31499999999999995,0.31499999999999995,1,-0.565,0.565,0.25,0.17,0.5,0.9015,1,-0.40149999999999997,0.40149999999999997,1,-0.7314999999999999,0.7314999999999999,0.32999999999999996,-0.20787499999999998,4,0.25037499999999996,4,-0.375375,4,0.375375,4,0.125,4,0,0,0,0,0
33,3,betting_frame,1,1,0,0,1,3.0,-1,0,26.0,bachelors_degree,1,0,man,1,science_technology_engineering_and_mathematics,full_time,1,0,0,$90_000_$99_999,95000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.48,0.22,0.655,1,-0.43500000000000005,0.43500000000000005,1,-0.17500000000000004,0.17500000000000004,-0.26,0.08,0.13,0.5,1,-0.37,0.37,1,-0.42,0.42,0.04999999999999999,0.37,0.45,0.565,1,-0.11499999999999994,0.11499999999999994,1,-0.19499999999999995,0.19499999999999995,0.08000000000000002,0.43,0.43,0.9015,1,-0.4715,0.4715,1,-0.4715,0.4715,0.0,-0.347875,4,0.347875,4,-0.31537499999999996,4,0.31537499999999996,4,-0.0325,4,0,0,0,0,0
34,0,control,0,0,0,0,0,2.0,-1,0,31.0,bachelors_degree,1,0,woman,0,information_technology,part_time,0,0,0,$40_000_$49_999,45000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.3,0.4,0.655,1,-0.255,0.255,1,-0.35500000000000004,0.35500000000000004,0.10000000000000003,0.2,0.25,0.5,1,-0.25,0.25,1,-0.3,0.3,0.04999999999999999,0.5,0.5,0.565,1,-0.06499999999999995,0.06499999999999995,1,-0.06499999999999995,0.06499999999999995,0.0,0.35,0.3,0.9015,1,-0.6014999999999999,0.6014999999999999,1,-0.5515,0.5515,-0.04999999999999993,-0.292875,4,0.292875,4,-0.317875,4,0.317875,4,0.025000000000000022,4,0,0,0,0,0
35,2,accuracy_incentive,1,1,0,1,0,5.0,1,1,36.0,high_school,0,0,woman,0,medicine,not_in_paid_work,0,0,0,$50_000_$59_999,55000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.3,0.58,0.655,1,-0.07500000000000007,0.07500000000000007,1,-0.35500000000000004,0.35500000000000004,0.27999999999999997,0.4,0.5,0.495,1,0.0050000000000000044,0.0050000000000000044,1,-0.09499999999999997,0.09499999999999997,0.08999999999999997,0.6,0.49,0.565,1,-0.07499999999999996,0.07499999999999996,1,0.03500000000000003,0.03500000000000003,-0.039999999999999925,0.71,0.92,0.9015,1,0.018500000000000072,0.018500000000000072,1,-0.1915,0.1915,0.17299999999999993,-0.031624999999999986,4,0.043375000000000025,4,-0.151625,4,0.16912500000000003,4,0.12574999999999997,4,0,0,0,0,0
36,1,information_only,1,0,1,0,0,1.0,-1,0,28.0,professional_degree,1,0,woman,0,,,0,1,0,,65000.0,1,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.92,1.0,0.655,1,0.345,0.345,1,0.265,0.265,-0.07999999999999996,0.03,0.31,0.495,1,-0.185,0.185,1,-0.46499999999999997,0.46499999999999997,0.27999999999999997,0.22,0.5,0.565,1,-0.06499999999999995,0.06499999999999995,1,-0.345,0.345,0.28,0.31,0.41,0.9015,1,-0.4915,0.4915,1,-0.5914999999999999,0.5914999999999999,0.09999999999999992,-0.09912499999999999,4,0.271625,4,-0.28412499999999996,4,0.41662499999999997,4,0.145,4,0,0,0,0,0
37,2,accuracy_incentive,1,1,0,1,0,6.0,1,1,21.0,bachelors_degree,1,0,man,1,,,0,1,0,,65000.0,1,white,1,0,1.0,0,1.0,0,64.0,0,0,0,0,0,0,0,0.65,0.66,0.655,1,0.0050000000000000044,0.0050000000000000044,1,-0.0050000000000000044,0.0050000000000000044,0.0,0.61,0.5,0.495,1,0.0050000000000000044,0.0050000000000000044,1,0.11499999999999999,0.11499999999999999,0.10999999999999999,0.3,0.57,0.565,1,0.0050000000000000044,0.0050000000000000044,1,-0.26499999999999996,0.26499999999999996,0.25999999999999995,0.67,0.68,0.9015,1,-0.22149999999999992,0.22149999999999992,1,-0.23149999999999993,0.23149999999999993,0.010000000000000009,-0.051624999999999976,4,0.05912499999999998,4,-0.09662499999999997,4,0.15412499999999996,4,0.09499999999999999,4,0,0,0,0,0
38,3,betting_frame,1,1,0,0,1,2.0,-1,0,36.0,bachelors_degree,1,0,woman,0,other,part_time,0,0,0,$20_000_$29_999,25000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.75,0.75,0.665,1,0.08499999999999996,0.08499999999999996,1,0.08499999999999996,0.08499999999999996,0.0,0.25,0.0,0.495,1,-0.495,0.495,1,-0.245,0.245,-0.25,0.5,0.54,0.565,1,-0.02499999999999991,0.02499999999999991,1,-0.06499999999999995,0.06499999999999995,0.040000000000000036,0.83,0.82,0.9015,1,-0.08150000000000002,0.08150000000000002,1,-0.07150000000000001,0.07150000000000001,-0.010000000000000009,-0.129125,4,0.17162499999999997,4,-0.074125,4,0.11662499999999998,4,-0.05499999999999999,4,0,0,0,0,0
39,0,control,0,0,0,0,0,7.0,1,1,31.0,bachelors_degree,1,0,man,1,information_technology,full_time,1,0,0,$60_000_$69_999,65000.0,0,white,1,0,1.0,0,0.0,0,100.0,0,1,0,0,0,0,0,0.75,0.69,0.665,1,0.02499999999999991,0.02499999999999991,1,0.08499999999999996,0.08499999999999996,0.06000000000000005,0.37,0.39,0.495,1,-0.10499999999999998,0.10499999999999998,1,-0.125,0.125,0.020000000000000018,0.62,0.61,0.565,1,0.04500000000000004,0.04500000000000004,1,0.05500000000000005,0.05500000000000005,0.010000000000000009,0.14,0.26,0.9015,1,-0.6415,0.6415,1,-0.7615,0.7615,0.12,-0.169125,4,0.20412499999999997,4,-0.18662499999999999,4,0.256625,4,0.05250000000000002,4,0,0,0,0,0
40,1,information_only,1,0,1,0,0,2.0,-1,0,27.0,bachelors_degree,1,0,woman,0,arts,full_time,1,0,0,$250_000_or_more,275000.0,0,other,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.67,0.66,1,0.010000000000000009,0.010000000000000009,1,-0.16000000000000003,0.16000000000000003,0.15000000000000002,0.0,0.0,0.495,1,-0.495,0.495,1,-0.495,0.495,0.0,0.5,0.52,0.565,1,-0.04499999999999993,0.04499999999999993,1,-0.06499999999999995,0.06499999999999995,0.020000000000000018,0.49,0.72,0.9015,1,-0.1815,0.1815,1,-0.4115,0.4115,0.22999999999999998,-0.17787499999999998,4,0.18287499999999998,4,-0.282875,4,0.282875,4,0.1,4,0,0,0,0,0
42,0,control,0,0,0,0,0,3.0,-1,0,51.0,some_college,0,0,woman,0,other,part_time,0,0,0,$20_000_$29_999,25000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.48,0.47,0.665,1,-0.19500000000000006,0.19500000000000006,1,-0.18500000000000005,0.18500000000000005,-0.010000000000000009,0.46,0.4,0.495,1,-0.09499999999999997,0.09499999999999997,1,-0.034999999999999976,0.034999999999999976,-0.06,0.25,0.19,0.565,1,-0.37499999999999994,0.37499999999999994,1,-0.31499999999999995,0.31499999999999995,-0.06,0.5,0.48,0.9015,1,-0.4215,0.4215,1,-0.40149999999999997,0.40149999999999997,-0.020000000000000018,-0.271625,4,0.271625,4,-0.23412499999999997,4,0.23412499999999997,4,-0.037500000000000006,4,0,0,0,0,0
43,1,information_only,1,0,1,0,0,1.0,-1,0,73.0,bachelors_degree,1,0,woman,0,retired,,0,1,0,$90_000_$99_999,95000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.3,0.54,0.665,1,-0.125,0.125,1,-0.36500000000000005,0.36500000000000005,0.24000000000000005,0.6,0.56,0.495,1,0.06500000000000006,0.06500000000000006,1,0.10499999999999998,0.10499999999999998,0.039999999999999925,0.71,0.7,0.565,1,0.135,0.135,1,0.14500000000000002,0.14500000000000002,0.010000000000000009,0.6,0.82,0.9015,1,-0.08150000000000002,0.08150000000000002,1,-0.3015,0.3015,0.21999999999999997,-0.0016249999999999876,4,0.10162500000000002,4,-0.10412500000000001,4,0.229125,4,0.1275,4,0,0,0,0,0
44,3,betting_frame,1,1,0,0,1,7.0,1,1,31.0,masters_degree,1,0,man,1,medicine,part_time,0,0,0,$125_000_$149_999,137500.0,0,black_or_african_american,0,1,1.0,0,0.0,0,39.0,0,1,0,0,0,0,0,0.5,0.66,0.66,1,0.0,0.0,1,-0.16000000000000003,0.16000000000000003,0.16000000000000003,0.64,0.66,0.495,1,0.16500000000000004,0.16500000000000004,1,0.14500000000000002,0.14500000000000002,-0.020000000000000018,0.63,0.33,0.565,1,-0.23499999999999993,0.23499999999999993,1,0.06500000000000006,0.06500000000000006,-0.16999999999999987,0.64,0.56,0.9015,1,-0.3414999999999999,0.3414999999999999,1,-0.26149999999999995,0.26149999999999995,-0.07999999999999996,-0.10287499999999995,4,0.18537499999999996,4,-0.05287499999999998,4,0.15787500000000002,4,-0.027499999999999955,4,0,0,0,0,0
45,2,accuracy_incentive,1,1,0,1,0,2.0,-1,0,29.0,bachelors_degree,1,0,woman,0,,,0,1,0,,65000.0,1,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.74,0.66,1,0.07999999999999996,0.07999999999999996,1,-0.16000000000000003,0.16000000000000003,0.08000000000000007,0.39,0.49,0.495,1,-0.0050000000000000044,0.0050000000000000044,1,-0.10499999999999998,0.10499999999999998,0.09999999999999998,0.46,0.6,0.565,1,0.03500000000000003,0.03500000000000003,1,-0.10499999999999993,0.10499999999999993,0.0699999999999999,0.61,0.9,0.9015,1,-0.0014999999999999458,0.0014999999999999458,1,-0.2915,0.2915,0.29000000000000004,0.02712500000000001,4,0.030374999999999985,4,-0.165375,4,0.165375,4,0.135,4,0,0,0,0,0
46,3,betting_frame,1,1,0,0,1,7.0,1,1,32.0,bachelors_degree,1,0,woman,0,architecture_and_construction,business_owner,1,0,0,$125_000_$149_999,137500.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.5,0.665,1,-0.16500000000000004,0.16500000000000004,1,-0.16500000000000004,0.16500000000000004,0.0,0.23,0.35,0.495,1,-0.14500000000000002,0.14500000000000002,1,-0.265,0.265,0.12,0.66,0.66,0.565,1,0.09500000000000008,0.09500000000000008,1,0.09500000000000008,0.09500000000000008,0.0,0.59,0.75,0.9015,1,-0.15149999999999997,0.15149999999999997,1,-0.3115,0.3115,0.16000000000000003,-0.09162499999999998,4,0.13912500000000003,4,-0.161625,4,0.20912500000000003,4,0.07,4,0,0,0,0,0
47,3,betting_frame,1,1,0,0,1,1.0,-1,0,39.0,bachelors_degree,1,0,woman,0,medicine,full_time,1,0,0,$100_000_$124_999,112500.0,0,filipino,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.8,0.665,1,0.135,0.135,1,-0.16500000000000004,0.16500000000000004,0.030000000000000027,0.0,0.52,0.495,1,0.025000000000000022,0.025000000000000022,1,-0.495,0.495,0.47,0.8,0.5,0.565,1,-0.06499999999999995,0.06499999999999995,1,0.2350000000000001,0.2350000000000001,0.17000000000000015,0.0,1.0,0.9015,1,0.09850000000000003,0.09850000000000003,1,-0.9015,0.9015,0.8029999999999999,0.04837500000000003,4,0.080875,4,-0.33162499999999995,4,0.449125,4,0.36825,4,0,0,0,0,0
48,3,betting_frame,1,1,0,0,1,6.0,1,1,36.0,associate_degree,0,0,woman,0,,,0,1,0,,65000.0,1,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.66,0.665,1,-0.0050000000000000044,0.0050000000000000044,1,-0.16500000000000004,0.16500000000000004,0.16000000000000003,0.6,0.5,0.495,1,0.0050000000000000044,0.0050000000000000044,1,0.10499999999999998,0.10499999999999998,0.09999999999999998,0.75,0.7,0.565,1,0.135,0.135,1,0.18500000000000005,0.18500000000000005,0.050000000000000044,0.7,0.9,0.9015,1,-0.0014999999999999458,0.0014999999999999458,1,-0.2015,0.2015,0.20000000000000007,0.033375000000000016,4,0.03662499999999999,4,-0.019125000000000003,4,0.16412500000000002,4,0.12750000000000003,4,0,0,0,0,0
49,1,information_only,1,0,1,0,0,3.0,-1,0,28.0,bachelors_degree,1,0,man,1,information_technology,full_time,1,0,0,$125_000_$149_999,137500.0,0,korean,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.55,0.65,0.665,1,-0.015000000000000013,0.015000000000000013,1,-0.11499999999999999,0.11499999999999999,0.09999999999999998,0.45,0.45,0.495,1,-0.044999999999999984,0.044999999999999984,1,-0.044999999999999984,0.044999999999999984,0.0,0.65,0.6,0.565,1,0.03500000000000003,0.03500000000000003,1,0.08500000000000008,0.08500000000000008,0.050000000000000044,0.45,0.75,0.9015,1,-0.15149999999999997,0.15149999999999997,1,-0.45149999999999996,0.45149999999999996,0.3,-0.044124999999999984,4,0.061625,4,-0.13162499999999996,4,0.174125,4,0.1125,4,0,0,0,0,0
50,1,information_only,1,0,1,0,0,4.0,0,0,29.0,bachelors_degree,1,0,man,1,finance,full_time,1,0,0,$50_000_$59_999,55000.0,0,white,1,0,1.0,0,0.0,0,100.0,0,1,0,0,0,0,0,0.45,0.46,0.665,1,-0.20500000000000002,0.20500000000000002,1,-0.21500000000000002,0.21500000000000002,0.010000000000000009,0.58,0.58,0.495,1,0.08499999999999996,0.08499999999999996,1,0.08499999999999996,0.08499999999999996,0.0,0.22,0.27,0.565,1,-0.29499999999999993,0.29499999999999993,1,-0.345,0.345,0.050000000000000044,0.56,0.64,0.9015,1,-0.26149999999999995,0.26149999999999995,1,-0.3414999999999999,0.3414999999999999,0.07999999999999996,-0.16912499999999997,4,0.21162499999999998,4,-0.204125,4,0.24662499999999998,4,0.035,4,0,0,0,0,0
51,2,accuracy_incentive,1,1,0,1,0,4.0,0,0,25.0,high_school,0,0,woman,0,prefer_not_to_say,unemployed,0,0,0,$60_000_$69_999,65000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.37,0.665,1,-0.29500000000000004,0.29500000000000004,1,-0.16500000000000004,0.16500000000000004,-0.13,0.1,0.47,0.495,1,-0.025000000000000022,0.025000000000000022,1,-0.395,0.395,0.37,0.5,0.72,0.565,1,0.15500000000000003,0.15500000000000003,1,-0.06499999999999995,0.06499999999999995,-0.09000000000000008,0.16,0.73,0.9015,1,-0.17149999999999999,0.17149999999999999,1,-0.7414999999999999,0.7414999999999999,0.57,-0.084125,4,0.16162500000000002,4,-0.34162499999999996,4,0.34162499999999996,4,0.17999999999999997,4,0,0,0,0,0
52,1,information_only,1,0,1,0,0,7.0,1,1,28.0,some_college,0,0,woman,0,other,not_in_paid_work,0,0,0,$20_000_$29_999,25000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.59,0.66,0.665,1,-0.0050000000000000044,0.0050000000000000044,1,-0.07500000000000007,0.07500000000000007,0.07000000000000006,0.27,0.53,0.495,1,0.03500000000000003,0.03500000000000003,1,-0.22499999999999998,0.22499999999999998,0.18999999999999995,0.69,0.69,0.565,1,0.125,0.125,1,0.125,0.125,0.0,0.59,0.81,0.9015,1,-0.09149999999999991,0.09149999999999991,1,-0.3115,0.3115,0.22000000000000008,0.015875000000000028,4,0.06412499999999999,4,-0.12162500000000001,4,0.184125,4,0.12000000000000002,4,0,0,0,0,0
53,0,control,0,0,0,0,0,3.0,-1,0,34.0,masters_degree,1,0,man,1,science_technology_engineering_and_mathematics,full_time,1,0,0,$40_000_$49_999,45000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.58,0.4,0.665,1,-0.265,0.265,1,-0.08500000000000008,0.08500000000000008,-0.17999999999999994,0.24,0.25,0.495,1,-0.245,0.245,1,-0.255,0.255,0.010000000000000009,0.19,0.19,0.565,1,-0.37499999999999994,0.37499999999999994,1,-0.37499999999999994,0.37499999999999994,0.0,0.64,0.6,0.9015,1,-0.3015,0.3015,1,-0.26149999999999995,0.26149999999999995,-0.040000000000000036,-0.296625,4,0.296625,4,-0.244125,4,0.244125,4,-0.05249999999999999,4,0,0,0,0,0
54,2,accuracy_incentive,1,1,0,1,0,3.0,-1,0,30.0,bachelors_degree,1,0,man,1,architecture_and_construction,full_time,1,0,0,$30_000_$39_999,35000.0,0,black_or_african_american,0,1,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.34,0.13,0.665,1,-0.535,0.535,1,-0.325,0.325,-0.21000000000000002,0.2,0.09,0.495,1,-0.405,0.405,1,-0.295,0.295,-0.11000000000000004,0.63,0.86,0.565,1,0.29500000000000004,0.29500000000000004,1,0.06500000000000006,0.06500000000000006,-0.22999999999999998,0.58,0.77,0.9015,1,-0.13149999999999995,0.13149999999999995,1,-0.3215,0.3215,0.19000000000000006,-0.194125,4,0.341625,4,-0.219125,4,0.251625,4,-0.09,4,0,0,0,0,0
55,3,betting_frame,1,1,0,0,1,7.0,1,1,37.0,some_college,0,0,woman,0,other,not_in_paid_work,0,0,0,$50_000_$59_999,55000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.95,0.75,0.665,1,0.08499999999999996,0.08499999999999996,1,0.2849999999999999,0.2849999999999999,0.19999999999999996,0.4,0.5,0.495,1,0.0050000000000000044,0.0050000000000000044,1,-0.09499999999999997,0.09499999999999997,0.08999999999999997,0.65,0.6,0.565,1,0.03500000000000003,0.03500000000000003,1,0.08500000000000008,0.08500000000000008,0.050000000000000044,0.7,0.85,0.9015,1,-0.05149999999999999,0.05149999999999999,1,-0.2015,0.2015,0.15000000000000002,0.018375000000000002,4,0.044125,4,0.018375000000000002,4,0.166625,4,0.1225,4,0,0,0,0,0
56,3,betting_frame,1,1,0,0,1,4.0,0,0,38.0,associate_degree,0,0,woman,0,retail,part_time,0,0,0,$20_000_$29_999,25000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.57,0.67,0.665,1,0.0050000000000000044,0.0050000000000000044,1,-0.09500000000000008,0.09500000000000008,0.09000000000000008,0.56,0.36,0.495,1,-0.135,0.135,1,0.06500000000000006,0.06500000000000006,-0.06999999999999995,0.56,0.58,0.565,1,0.015000000000000013,0.015000000000000013,1,-0.004999999999999893,0.004999999999999893,-0.01000000000000012,0.44,0.93,0.9015,1,0.02850000000000008,0.02850000000000008,1,-0.46149999999999997,0.46149999999999997,0.4329999999999999,-0.021624999999999978,4,0.04587500000000003,4,-0.12412499999999997,4,0.15662500000000001,4,0.11074999999999997,4,0,0,0,0,0
57,1,information_only,1,0,1,0,0,1.0,-1,0,36.0,masters_degree,1,0,woman,0,other,unemployed,0,0,0,$10_000_$19_999,15000.0,0,white,1,0,1.0,0,0.0,0,100.0,0,1,0,0,0,0,0,0.78,0.74,0.665,1,0.07499999999999996,0.07499999999999996,1,0.11499999999999999,0.11499999999999999,0.040000000000000036,0.38,0.67,0.495,1,0.17500000000000004,0.17500000000000004,1,-0.11499999999999999,0.11499999999999999,-0.06000000000000005,0.64,0.6,0.565,1,0.03500000000000003,0.03500000000000003,1,0.07500000000000007,0.07500000000000007,0.040000000000000036,0.45,0.95,0.9015,1,0.04849999999999999,0.04849999999999999,1,-0.45149999999999996,0.45149999999999996,0.40299999999999997,0.083375,4,0.083375,4,-0.09412499999999997,4,0.189125,4,0.10575,4,0,0,0,0,0
58,3,betting_frame,1,1,0,0,1,4.0,0,0,39.0,masters_degree,1,0,woman,0,other,student,0,0,0,less_than_$10_000,5000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.6,0.665,1,-0.06500000000000006,0.06500000000000006,1,-0.16500000000000004,0.16500000000000004,0.09999999999999998,0.15,0.0,0.495,1,-0.495,0.495,1,-0.345,0.345,-0.15000000000000002,0.0,0.0,0.565,1,-0.565,0.565,1,-0.565,0.565,0.0,0.0,0.0,0.9015,1,-0.9015,0.9015,1,-0.9015,0.9015,0.0,-0.506625,4,0.506625,4,-0.494125,4,0.494125,4,-0.012500000000000011,4,0,0,0,0,0
59,1,information_only,1,0,1,0,0,1.0,-1,0,20.0,less_than_a_high_school_diploma,0,0,man,1,arts,unemployed,0,0,0,$20_000_$29_999,25000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.6,0.65,0.665,1,-0.015000000000000013,0.015000000000000013,1,-0.06500000000000006,0.06500000000000006,0.050000000000000044,0.33,0.4,0.495,1,-0.09499999999999997,0.09499999999999997,1,-0.16499999999999998,0.16499999999999998,0.07,0.39,0.45,0.565,1,-0.11499999999999994,0.11499999999999994,1,-0.17499999999999993,0.17499999999999993,0.06,0.55,0.8,0.9015,1,-0.10149999999999992,0.10149999999999992,1,-0.3514999999999999,0.3514999999999999,0.25,-0.08162499999999996,4,0.08162499999999996,4,-0.189125,4,0.189125,4,0.10750000000000001,4,0,0,0,0,0
60,0,control,0,0,0,0,0,1.0,-1,0,31.0,high_school,0,0,man,1,legal,full_time,1,0,0,$50_000_$59_999,55000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.25,0.26,0.665,1,-0.405,0.405,1,-0.41500000000000004,0.41500000000000004,0.010000000000000009,0.2,0.19,0.495,1,-0.305,0.305,1,-0.295,0.295,-0.010000000000000009,0.25,0.25,0.565,1,-0.31499999999999995,0.31499999999999995,1,-0.31499999999999995,0.31499999999999995,0.0,0.75,0.75,0.9015,1,-0.15149999999999997,0.15149999999999997,1,-0.15149999999999997,0.15149999999999997,0.0,-0.29412499999999997,4,0.29412499999999997,4,-0.29412499999999997,4,0.29412499999999997,4,0.0,4,0,0,0,0,0
61,3,betting_frame,1,1,0,0,1,1.0,-1,0,30.0,high_school,0,0,man,1,science_technology_engineering_and_mathematics,student,0,0,0,$100_000_$124_999,112500.0,0,vietnamese,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.55,0.64,0.665,1,-0.025000000000000022,0.025000000000000022,1,-0.11499999999999999,0.11499999999999999,0.08999999999999997,0.57,0.48,0.495,1,-0.015000000000000013,0.015000000000000013,1,0.07499999999999996,0.07499999999999996,0.05999999999999994,0.62,0.56,0.565,1,-0.004999999999999893,0.004999999999999893,1,0.05500000000000005,0.05500000000000005,0.050000000000000155,0.41,0.9,0.9015,1,-0.0014999999999999458,0.0014999999999999458,1,-0.4915,0.4915,0.49000000000000005,-0.011624999999999969,4,0.011624999999999969,4,-0.119125,4,0.18412499999999998,4,0.17250000000000004,4,0,0,0,0,0
62,1,information_only,1,0,1,0,0,2.0,-1,0,45.0,bachelors_degree,1,0,man,1,science_technology_engineering_and_mathematics,full_time,1,0,0,$250_000_or_more,275000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.66,0.665,1,-0.0050000000000000044,0.0050000000000000044,1,-0.16500000000000004,0.16500000000000004,0.16000000000000003,0.5,0.49,0.495,1,-0.0050000000000000044,0.0050000000000000044,1,0.0050000000000000044,0.0050000000000000044,0.0,0.33,0.33,0.565,1,-0.23499999999999993,0.23499999999999993,1,-0.23499999999999993,0.23499999999999993,0.0,0.33,0.33,0.9015,1,-0.5714999999999999,0.5714999999999999,1,-0.5714999999999999,0.5714999999999999,0.0,-0.20412499999999995,4,0.20412499999999995,4,-0.24162499999999998,4,0.24412499999999998,4,0.04000000000000001,4,0,0,0,0,0
63,0,control,0,0,0,0,0,1.0,-1,0,38.0,doctorate_degree_for_example_phd_edd,1,0,man,1,education_and_training,full_time,1,0,0,$125_000_$149_999,137500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.79,0.59,0.665,1,-0.07500000000000007,0.07500000000000007,1,0.125,0.125,0.04999999999999993,0.5,0.5,0.495,1,0.0050000000000000044,0.0050000000000000044,1,0.0050000000000000044,0.0050000000000000044,0.0,0.92,0.91,0.565,1,0.3450000000000001,0.3450000000000001,1,0.3550000000000001,0.3550000000000001,0.010000000000000009,0.55,0.7,0.9015,1,-0.2015,0.2015,1,-0.3514999999999999,0.3514999999999999,0.1499999999999999,0.018375000000000002,4,0.15662500000000004,4,0.033375000000000044,4,0.209125,4,0.05249999999999996,4,0,0,0,0,0
64,0,control,0,0,0,0,0,6.0,1,1,50.0,associate_degree,0,0,woman,0,medicine,part_time,0,0,0,$100_000_$124_999,112500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.3,0.3,0.665,1,-0.36500000000000005,0.36500000000000005,1,-0.36500000000000005,0.36500000000000005,0.0,0.4,0.4,0.495,1,-0.09499999999999997,0.09499999999999997,1,-0.09499999999999997,0.09499999999999997,0.0,0.6,0.6,0.565,1,0.03500000000000003,0.03500000000000003,1,0.03500000000000003,0.03500000000000003,0.0,0.5,0.5,0.9015,1,-0.40149999999999997,0.40149999999999997,1,-0.40149999999999997,0.40149999999999997,0.0,-0.206625,4,0.22412500000000002,4,-0.206625,4,0.22412500000000002,4,0.0,4,0,0,0,0,0
